domain,image_path,mask_path,native_width,native_height,organ,present,area_pct,median_diameter_px,survival_01,survival_02,survival_03,survival_04,survival_05,survival_06,survival_07,survival_08,survival_09,survival_10,survival_11,survival_12,survival_13,survival_14,survival_15,survival_16,survival_17,survival_18,survival_19,survival_20,survival_21,survival_22,survival_23,survival_24,survival_25,survival_26,survival_27,survival_28,survival_29,survival_30,survival_31,survival_32,survival_33,survival_34,survival_35,survival_36,survival_37,survival_38,survival_39,survival_40,survival_41,survival_42,survival_43,survival_44,survival_45,survival_46,survival_47,survival_48,survival_49,survival_50,survival_51,survival_52,survival_53,survival_54,survival_55,survival_56,survival_57,survival_58,survival_59,survival_60,survival_61,survival_62,survival_63,survival_64,retention_s02,retention_s04,retention_s08,retention_s16,retention_s32
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1101_30_im2_2019_4_12_14_45_24_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1101_30_im2_2019_4_12_14_45_24_L.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1101_30_im2_2019_4_12_14_45_24_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1101_30_im2_2019_4_12_14_45_24_L.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1101_30_im2_2019_4_12_14_45_24_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1101_30_im2_2019_4_12_14_45_24_L.png,512,512,Leaf,True,73.49090576171875,17.08800749063506,1.0,1.0,0.9793830177153329,0.9793830177153329,0.9191356139279169,0.8999694563225412,0.8352932193036041,0.8139890042761149,0.7441203420891875,0.7441203420891875,0.677153329260843,0.6599725106902871,0.6153023824068418,0.6048411728772144,0.5520769700671961,0.5389431887599268,0.5025962125839951,0.4848045204642639,0.4454795357361026,0.43654551007941356,0.4008094074526573,0.38737018937080026,0.35148136835675015,0.34308185705558947,0.31093463653023823,0.3007788637751985,0.2650427611484423,0.2530543677458766,0.22762675626145387,0.21747098350641417,0.19861026267562615,0.18998167379352474,0.17203726328649968,0.1669975565058033,0.14737324373854613,0.14279169211973122,0.12881795968234575,0.12393097128894319,0.11324068417837507,0.10942272449602933,0.100717776420281,0.09590714722052535,0.08269700671960904,0.07803909590714722,0.06948686621869272,0.06650885766646304,0.05986560781918143,0.05696395846059866,0.05016799022602322,0.04734270006108735,0.04367745876603543,0.04260843005497862,0.039783139890042764,0.03810323762981063,0.03497251069028711,0.03313989004276115,0.028100183262064753,0.02687843616371411,0.024205864386072085,0.022602321319486866,0.01962431276725718,0.018097128894318876,0.015653634697617592,0.014737324373854612,0.9986255345143555,0.9922877214416616,0.9528863775198534,0.9104306658521686,0.9089034819792303
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1102_11_im2_2019_5_17_10_43_26_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1102_11_im2_2019_5_17_10_43_26_L.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1102_11_im2_2019_5_17_10_43_26_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1102_11_im2_2019_5_17_10_43_26_L.png,512,512,Stem,True,1.248931884765625,6.767828935632369,1.0,1.0,0.9054726368159204,0.9054726368159204,0.7512437810945274,0.6716417910447762,0.5,0.417910447761194,0.13930348258706468,0.13930348258706468,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850746268656716,0.9129353233830846,0.6517412935323383,0.11940298507462686,0.0
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1102_11_im2_2019_5_17_10_43_26_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1102_11_im2_2019_5_17_10_43_26_L.png,512,512,Leaf,True,84.03205871582031,29.732137494637012,1.0,1.0,0.9891238056515552,0.9891238056515552,0.9579182760723725,0.9420613945923968,0.9096361048993697,0.8936775767432404,0.8537304330148404,0.8537304330148404,0.8187639764179712,0.8081927220979874,0.7747509656434235,0.7685505183980483,0.7372433421427119,0.7280951412888799,0.7018702988412279,0.6882496442366335,0.6577556413905266,0.6519617808497662,0.6246188249644237,0.6141492173205936,0.5916853018906282,0.5847733279121773,0.5627159991868266,0.5558040252083757,0.532425289693027,0.5230737954868876,0.5064037405976825,0.49735718642000404,0.4821101849969506,0.4727586907908111,0.45608863590160603,0.4511079487700752,0.4353527139662533,0.4307786135393373,0.41197397845090467,0.40607847123399066,0.3906281764586298,0.38422443586094734,0.36541980077251474,0.3562715999186827,0.3362472047164058,0.3272006505387274,0.30941248221183165,0.30280544826184186,0.286033746696483,0.2790201260418784,0.2643830046757471,0.25767432404960355,0.24293555600731856,0.23714169546655825,0.2234193941858101,0.21803212034966457,0.20949379955275463,0.20542793250660704,0.19739784509046554,0.19333197804431795,0.18448871721894694,0.17960967676356984,0.16822524903435657,0.16487090872128482,0.1520634275259199,0.1472860337466965,0.9993901199430779,0.9965440130107746,0.9770278511892662,0.9499898353323847,0.9390119943077861
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1106_15_im2_2019_5_3_10_30_44_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1106_15_im2_2019_5_3_10_30_44_L.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1106_15_im2_2019_5_3_10_30_44_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1106_15_im2_2019_5_3_10_30_44_L.png,512,512,Stem,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1106_15_im2_2019_5_3_10_30_44_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1106_15_im2_2019_5_3_10_30_44_L.png,512,512,Leaf,True,83.92295837402344,33.19626233434009,1.0,1.0,0.9877627863194226,0.9877627863194226,0.9733291496705365,0.9637590210229056,0.9479133981801067,0.9377157201129589,0.9055538123627236,0.9055538123627236,0.8646062127392532,0.8548791967367431,0.8267963602133668,0.8184813304047693,0.7916535927204267,0.7802008158142454,0.759962347034829,0.7481957954188893,0.7251333542516473,0.7174458738625666,0.6780671477878883,0.6639472858487606,0.6284907436460622,0.6220583620960151,0.5991528082836524,0.5909946658299341,0.5662064637590211,0.5585189833699404,0.5443991214308127,0.5374960778161281,0.5251019767806715,0.5196109193598996,0.5017257609036712,0.49701914025729527,0.4759962347034829,0.46815186695952304,0.44461876372764353,0.4383432695324757,0.4237527455287104,0.4176341386884217,0.40649513649199875,0.40225917791026045,0.39143395042359586,0.38704110448697837,0.37762786319422653,0.37260746783809223,0.3609978035770317,0.35660495764041417,0.3501725760903671,0.346877941637904,0.3369940382805146,0.33307185440853465,0.32601192343897084,0.3222466269218701,0.3164417947913398,0.3137747097583935,0.3071854408534672,0.30545967994979606,0.30090994665829934,0.2987135236899906,0.2929086915594603,0.29071226859115157,0.2792594916849702,0.2748666457483527,0.9996862252902416,0.9938813931597114,0.9802321932852213,0.9447756510825227,0.9231251961091936
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1113_26_im4_2019_4_12_15_32_21_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1113_26_im4_2019_4_12_15_32_21_L.png,512,512,Head,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1113_26_im4_2019_4_12_15_32_21_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1113_26_im4_2019_4_12_15_32_21_L.png,512,512,Stem,True,1.1547088623046875,7.211102550927978,1.0,1.0,0.9193083573487032,0.9193083573487032,0.7780979827089337,0.723342939481268,0.5446685878962536,0.4899135446685879,0.25360230547550433,0.25360230547550433,0.05763688760806916,0.037463976945244955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884726224783862,0.9423631123919308,0.7780979827089337,0.3631123919308357,0.0
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1113_26_im4_2019_4_12_15_32_21_L.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1113_26_im4_2019_4_12_15_32_21_L.png,512,512,Leaf,True,76.91917419433594,24.73863375370596,1.0,1.0,0.9903451109285127,0.9903451109285127,0.9681594083812654,0.9558340180772391,0.922658175842235,0.9104354971240756,0.863290879211175,0.863290879211175,0.8115242399342646,0.7988907148726376,0.7569843878389483,0.7495891536565324,0.7101479046836483,0.7016228430566968,0.6626951520131471,0.6494453574363188,0.6163722267871816,0.610620377978636,0.5748767460969597,0.5650164338537387,0.5317378800328677,0.5248562037797864,0.4972267871815941,0.48798274445357437,0.45326622843056696,0.44196795398520955,0.41433853738701726,0.40499178307313066,0.3777732128184059,0.3688373048479869,0.34531635168447,0.3402834839769926,0.3167625308134758,0.31203779786359903,0.2939605587510271,0.28656532456861133,0.27064502875924407,0.26468775677896467,0.2510271158586689,0.24476170912078882,0.22647904683648315,0.22000821692686934,0.20573130649137222,0.20049301561216104,0.18960558751027115,0.18570254724732949,0.17491783073130648,0.17152834839769926,0.16084634346754315,0.15725143796220215,0.14913722267871815,0.14554231717337715,0.13701725554642563,0.13342235004108463,0.12592440427280197,0.121405094494659,0.11472884141331142,0.11103122432210354,0.10435497124075596,0.10178718159408381,0.09470008216926869,0.09151602300739524,0.9989728841413311,0.995480690221857,0.9738085456039441,0.9111544782251438,0.9220419063270336
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1128_36_im1_2021_07_12_13_44_41_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1128_36_im1_2021_07_12_13_44_41_L776.png,512,512,Head,True,16.614532470703125,28.17780447134915,1.0,1.0,0.9862637362637363,0.9862637362637363,0.9759615384615384,0.9684065934065934,0.9553571428571429,0.9457417582417582,0.9223901098901099,0.9223901098901099,0.896978021978022,0.8832417582417582,0.8585164835164835,0.8482142857142857,0.8111263736263736,0.7960164835164835,0.7637362637362637,0.7438186813186813,0.7115384615384616,0.7026098901098901,0.6730769230769231,0.657967032967033,0.6291208791208791,0.6195054945054945,0.5851648351648352,0.5679945054945055,0.5247252747252747,0.5089285714285714,0.4766483516483517,0.45879120879120877,0.4230769230769231,0.40453296703296704,0.35645604395604397,0.34065934065934067,0.28708791208791207,0.27472527472527475,0.2342032967032967,0.21771978021978022,0.1875,0.18337912087912087,0.16346153846153846,0.14835164835164835,0.12156593406593406,0.11057692307692307,0.09546703296703296,0.08791208791208792,0.07211538461538461,0.06868131868131869,0.06387362637362637,0.061126373626373624,0.05631868131868132,0.05425824175824176,0.05151098901098901,0.05013736263736264,0.046703296703296704,0.04395604395604396,0.042582417582417584,0.04189560439560439,0.03983516483516483,0.038461538461538464,0.03571428571428571,0.03502747252747253,0.032280219780219783,0.028846153846153848,0.9993131868131868,0.9965659340659341,0.9787087912087912,0.9375,0.7925824175824175
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1128_36_im1_2021_07_12_13_44_41_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1128_36_im1_2021_07_12_13_44_41_L776.png,512,512,Stem,True,2.1213531494140625,6.324555320336759,1.0,1.0,0.9017980636237898,0.9017980636237898,0.7634854771784232,0.6708160442600276,0.44398340248962653,0.28769017980636236,0.14522821576763487,0.14522821576763487,0.03319502074688797,0.024896265560165973,0.004149377593360996,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889349930843707,0.950207468879668,0.7289073305670816,0.2143845089903181,0.0
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1128_36_im1_2021_07_12_13_44_41_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1128_36_im1_2021_07_12_13_44_41_L776.png,512,512,Leaf,True,71.96311950683594,26.0,1.0,1.0,0.9616778302404744,0.9616778302404744,0.9292851652574943,0.9195124629405952,0.8939277478862413,0.8833864060612715,0.841989678269463,0.841989678269463,0.8113539035906445,0.8023498407818161,0.7688591193587351,0.7613923355660481,0.7313055891072802,0.7214230811463709,0.6911167233995827,0.6775008235423301,0.6422532118150873,0.6321510925661579,0.5983309542110464,0.5884484462501373,0.556934226419238,0.5495772482705611,0.5211375864719446,0.5090589656308334,0.4722740748874492,0.45766992423410563,0.4304381245196003,0.4186889206105194,0.393543428132206,0.3805863621390139,0.351597672120347,0.3433622488195893,0.31426375315691224,0.30756560887229606,0.28143186559789174,0.2707807181289118,0.25200395300318434,0.2437685297024267,0.2270780718128912,0.21477983968375974,0.19611288020204237,0.1874382343252443,0.17041835950367848,0.16229274184693093,0.14878664763368837,0.14307675414516305,0.13297463489623368,0.12770396398374875,0.11826067859887998,0.113978258482486,0.10596244646974855,0.10266827714944549,0.09531129900076864,0.09190732403645548,0.08575820797188975,0.08345228944767762,0.07741297902712199,0.07477764357087954,0.06939716701438454,0.0673108597781926,0.06160096628966729,0.058636213901394535,0.9959371911716263,0.9769408147578785,0.9489403755353025,0.9205007137366861,0.8933787196661909
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1133_90_im1_2021_06_29_14_19_28_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1133_90_im1_2021_06_29_14_19_28_L776.png,512,512,Head,True,16.07666015625,24.166091947189145,1.0,1.0,0.9875862068965517,0.9875862068965517,0.9793103448275862,0.9737931034482759,0.9613793103448276,0.9551724137931035,0.9255172413793104,0.9255172413793104,0.8958620689655172,0.8862068965517241,0.8551724137931035,0.8462068965517241,0.8165517241379311,0.7986206896551724,0.7558620689655172,0.7268965517241379,0.6731034482758621,0.6613793103448276,0.6241379310344828,0.6048275862068966,0.5551724137931034,0.5344827586206896,0.47793103448275864,0.4510344827586207,0.3889655172413793,0.3593103448275862,0.3096551724137931,0.27448275862068966,0.22275862068965518,0.19586206896551725,0.14758620689655172,0.13724137931034483,0.09379310344827586,0.08413793103448276,0.06344827586206897,0.04827586206896552,0.028275862068965516,0.02482758620689655,0.013793103448275862,0.011724137931034483,0.007586206896551724,0.004827586206896552,0.000689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979310344827587,0.9951724137931034,0.9744827586206897,0.9310344827586207,0.7255172413793104
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1133_90_im1_2021_06_29_14_19_28_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1133_90_im1_2021_06_29_14_19_28_L776.png,512,512,Stem,True,2.202606201171875,6.0,1.0,1.0,0.9126582278481012,0.9126582278481012,0.720253164556962,0.6139240506329114,0.4,0.320253164556962,0.09240506329113925,0.09240506329113925,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886075949367089,0.9278481012658227,0.6734177215189874,0.15569620253164557,0.0
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1133_90_im1_2021_06_29_14_19_28_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1133_90_im1_2021_06_29_14_19_28_L776.png,512,512,Leaf,True,73.49586486816406,34.17601498127012,1.0,1.0,0.9699501612430372,0.9699501612430372,0.9396071533274699,0.9303723248314277,0.9088243916739959,0.8994429785986514,0.8698328935795955,0.8698328935795955,0.8369979478158898,0.8306948109058927,0.8048959249486954,0.7993257109352097,0.7746995016124304,0.7660510114335972,0.747141600703606,0.7381999413661683,0.7200234535326884,0.7150395778364116,0.697009674582234,0.6888009381413075,0.6723834652594547,0.6669598358252712,0.647464086778071,0.638375842861331,0.6159484022280856,0.6067135737320434,0.5838463793608912,0.5756376429199648,0.5557021401348579,0.5474934036939314,0.5206684256816183,0.514218704192319,0.48710055702140137,0.48255643506303136,0.4630606860158311,0.4542656112576957,0.43726180005863385,0.4290530636177074,0.410583406625623,0.400908824391674,0.38273233655819405,0.3755496921723835,0.36352975666959836,0.3582527118147171,0.3406625622984462,0.33362650249193787,0.3110524772793902,0.30284374083846377,0.2827616534740545,0.2760187628261507,0.25798885957197304,0.25021987686895336,0.23907944884198182,0.2339489885664028,0.22456757549105835,0.21914394605687482,0.20448548812664907,0.19656992084432717,0.18073878627968337,0.17399589563177953,0.16285546760480799,0.1534740545294635,0.996042216358839,0.9791849897390794,0.9514805042509528,0.9063324538258575,0.8673409557314571
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1135_33_im1_2021_07_12_13_51_49_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1135_33_im1_2021_07_12_13_51_49_L776.png,512,512,Head,True,15.904998779296875,21.633307652783937,1.0,1.0,0.9835651074589128,0.9835651074589128,0.9620733249051833,0.9532237673830595,0.9424778761061947,0.9304677623261695,0.904551201011378,0.904551201011378,0.8716814159292036,0.8558786346396966,0.816055625790139,0.8040455120101138,0.7547408343868521,0.7338811630847029,0.679519595448799,0.6510745891276865,0.5935524652338812,0.5720606826801518,0.5221238938053098,0.4943109987357775,0.42983565107458915,0.4102402022756005,0.3501896333754741,0.3192161820480405,0.2503160556257901,0.21997471554993678,0.17572692793931732,0.15423514538558786,0.11883691529709228,0.09544879898862199,0.06510745891276865,0.05309734513274336,0.02654867256637168,0.017699115044247787,0.008217446270543615,0.0037926675094816687,0.0006321112515802782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9974715549936789,0.9898862199747156,0.8957016434892541,0.5986093552465234
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1135_33_im1_2021_07_12_13_51_49_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1135_33_im1_2021_07_12_13_51_49_L776.png,512,512,Stem,True,2.2151947021484375,6.0,1.0,1.0,0.9133574007220217,0.9133574007220217,0.6245487364620939,0.5210589651022864,0.3128760529482551,0.23345367027677497,0.039711191335740074,0.039711191335740074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98676293622142,0.9338146811070999,0.5812274368231047,0.03850782190132371,0.0
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1135_33_im1_2021_07_12_13_51_49_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1135_33_im1_2021_07_12_13_51_49_L776.png,512,512,Leaf,True,69.18525695800781,22.80350850198276,1.0,1.0,0.9727011494252874,0.9727011494252874,0.9399867374005305,0.9265030946065429,0.8950044208664898,0.8815207780725022,0.8325596816976127,0.8325596816976127,0.7862511052166224,0.77210433244916,0.7275641025641025,0.718501326259947,0.6811450044208665,0.6704244031830239,0.6380415561450045,0.621131741821397,0.582449160035367,0.5721706454465075,0.5379089301503095,0.5256410256410257,0.49292661361626877,0.48474801061007955,0.44562334217506633,0.43258178603006187,0.40251989389920423,0.3884836427939876,0.366158267020336,0.35510610079575594,0.33410698496905394,0.3208443854995579,0.30083996463306806,0.2937665782493369,0.26790450928381965,0.2602785145888594,0.24160035366931917,0.23331122900088416,0.21728558797524314,0.20965959328028294,0.1958443854995579,0.1868921308576481,0.17219274977895668,0.16379310344827586,0.15229885057471265,0.14732537577365162,0.1353890362511052,0.1315207780725022,0.1230106100795756,0.11892130857648099,0.11063218390804598,0.10654288240495137,0.09847480106100796,0.09427497789566755,0.08952254641909814,0.08609637488947834,0.08034924845269673,0.07747568523430592,0.07338638373121131,0.07106542882404951,0.06708664898320071,0.06476569407603891,0.0605658709106985,0.05747126436781609,0.9970159151193634,0.9839743589743589,0.9591069849690539,0.9082670203359858,0.844606542882405
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1142_87_im3_2021_06_29_14_29_42_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1142_87_im3_2021_06_29_14_29_42_L776.png,512,512,Head,True,11.5264892578125,24.0,1.0,1.0,0.9889447236180905,0.9889447236180905,0.9738693467336683,0.964824120603015,0.9527638190954774,0.9366834170854271,0.8954773869346734,0.8954773869346734,0.871356783919598,0.8542713567839196,0.8261306532663316,0.8160804020100503,0.7778894472361809,0.7587939698492462,0.7135678391959799,0.6894472361809045,0.6572864321608041,0.6422110552763819,0.6030150753768844,0.5869346733668341,0.5336683417085427,0.5175879396984925,0.44120603015075377,0.4100502512562814,0.3577889447236181,0.3326633165829146,0.3055276381909548,0.2733668341708543,0.22311557788944725,0.1829145728643216,0.12964824120603016,0.11155778894472362,0.06030150753768844,0.053266331658291456,0.033165829145728645,0.024120603015075376,0.010050251256281407,0.004020100502512563,0.0020100502512562816,0.0010050251256281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979899497487437,0.992964824120603,0.9738693467336683,0.8994974874371859,0.6271356783919598
ULiege_CRA-W,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/ULiege_CRA-W/1142_87_im3_2021_06_29_14_29_42_L776.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/ULiege_CRA-W/1142_87_im3_2021_06_29_14_29_42_L776.png,512,512,Stem,True,2.4688720703125,8.0,1.0,1.0,0.9385474860335196,0.9385474860335196,0.8310055865921788,0.7667597765363129,0.6466480446927374,0.5335195530726257,0.2709497206703911,0.2709497206703911,0.08379888268156424,0.061452513966480445,0.027932960893854747,0.025139664804469275,0.004189944134078212,0.002793296089385475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972067039106145,0.9539106145251397,0.8170391061452514,0.26536312849162014,0.0
