domain,role,image_path,mask_path,image_width,image_height,luminance_mean,luminance_std,green_excess,chroma_variation,background_pct,head_pct,stem_pct,leaf_pct,stem_width_px,skeleton_density,component_density,endpoint_density,leaf_contact_pct,skeleton_length,component_count,endpoint_count
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0418-10-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0418-10-0.png,512,512,0.46709051728248596,0.30362406373023987,0.2235649675130844,10.325953966891229,3.560638427734375,2.72674560546875,3.0345916748046875,90.67802429199219,15.231546211727817,1.819610595703125,0.6285355122564424,31.446540880503143,92.20917822838847,477,5,15
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0418-62-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0418-62-0.png,512,512,0.3376496434211731,0.25276437401771545,0.2400217205286026,9.98256270283303,3.9897918701171875,0.0,0.0,96.01020812988281,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-176-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-176-0.png,512,512,0.3567240536212921,0.2804645597934723,0.21835285425186157,14.881848013438356,3.7769317626953125,7.8258514404296875,4.697418212890625,83.69979858398438,12.0,3.6773681640625,1.3805424719831088,48.7551867219917,88.15984213122842,964,17,47
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-221-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-221-0.png,512,512,0.3098686933517456,0.27267470955848694,0.10797484964132309,8.613662295687831,14.248275756835938,9.937286376953125,2.616119384765625,73.19831848144531,10.0,2.269744873046875,1.3123359580052494,38.65546218487395,88.06818181818181,595,9,23
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-221-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-221-45.png,512,512,0.447738915681839,0.24351945519447327,0.2279765009880066,11.205661130787652,7.7083587646484375,31.22406005859375,3.6022186279296875,57.465362548828125,16.0,2.15911865234375,0.5294927459493805,21.20141342756184,42.17970049916806,566,5,12
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-239-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-239-0.png,512,512,0.37792646884918213,0.2916752099990845,0.1656956970691681,9.867963586511713,5.6529998779296875,12.285232543945312,3.086090087890625,78.97567749023438,10.0,2.8076171875,1.9777503090234858,58.42391304347826,90.17412935323384,736,16,43
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-239-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-239-45.png,512,512,0.45483922958374023,0.24262259900569916,0.2730952501296997,12.8383704014089,1.1810302734375,30.297088623046875,5.00640869140625,63.515472412109375,15.231546211727817,3.536224365234375,0.609570252971655,28.047464940668824,89.10359634997316,927,8,26
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-266-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-266-0.png,512,512,0.39643552899360657,0.28356707096099854,0.2076241374015808,9.965243902486938,3.9676666259765625,11.416244506835938,3.8105010986328125,80.80558776855469,8.48528137423857,3.91387939453125,2.2024226649314245,52.63157894736842,86.6481223922114,1026,22,54
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-266-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-266-45.png,512,512,0.46119216084480286,0.21469752490520477,0.30995917320251465,10.88627315297994,5.2509307861328125,33.74595642089844,6.27288818359375,54.730224609375,14.0,4.84466552734375,0.8513743614692288,27.559055118110237,74.44569710635099,1270,14,35
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-274-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-274-0.png,512,512,0.4570883810520172,0.26872992515563965,0.25326839089393616,9.425223248761576,5.8155059814453125,3.70941162109375,0.079345703125,90.39573669433594,8.94427190999916,0.072479248046875,4.8076923076923075,157.89473684210526,56.25,19,1,3
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-274-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-274-45.png,512,512,0.5033451318740845,0.20467884838581085,0.33533212542533875,13.179079651788461,2.947998046875,7.07855224609375,2.663421630859375,87.31002807617188,16.0,1.461029052734375,0.7161271841879118,28.720626631853786,89.17345750873108,383,5,11
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-289-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-289-0.png,512,512,0.38582590222358704,0.2698306143283844,0.1936006098985672,9.168837077098384,5.022430419921875,10.383987426757812,6.024169921875,78.56941223144531,14.0,3.910064697265625,0.6965552178318136,29.26829268292683,89.05283198476916,1025,11,30
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-289-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-289-45.png,512,512,0.5681666135787964,0.12630371749401093,0.30193376541137695,9.088213935542141,0.0,45.55244445800781,9.8052978515625,44.64225769042969,20.0,4.833221435546875,0.1556178026766262,7.892659826361484,97.68153980752406,1267,4,10
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-29-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-29-0.png,512,512,0.42669805884361267,0.2738095223903656,0.19873595237731934,9.824312347637175,7.4748992919921875,13.110733032226562,2.858734130859375,76.55563354492188,12.0,1.995086669921875,1.4678409394182013,49.7131931166348,82.25806451612904,523,11,26
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-29-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-29-45.png,512,512,0.5544500350952148,0.1630624383687973,0.30476826429367065,9.75688994979817,0.0,35.71739196777344,3.6907196044921875,60.591888427734375,14.142135623730951,2.414703369140625,0.8268733850129198,26.856240126382307,97.39884393063583,633,8,17
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-5-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-5-0.png,512,512,0.3736722767353058,0.2633958160877228,0.23209066689014435,13.006875728556071,10.66131591796875,8.344650268554688,3.2093048095703125,77.78472900390625,10.198039027185569,2.70843505859375,1.901818614049685,57.74647887323944,83.91332895600787,710,16,41
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-5-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-5-45.png,512,512,0.4337485432624817,0.1922571361064911,0.33608052134513855,11.391017121598114,0.9456634521484375,19.375991821289062,1.0162353515625,78.662109375,16.0,0.576019287109375,1.1261261261261262,46.35761589403973,92.93193717277487,151,3,7
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0425-52-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0425-52-45.png,512,512,0.5011692047119141,0.21517831087112427,0.31378257274627686,11.345583034469525,0.1285552978515625,18.115234375,4.5452117919921875,77.21099853515625,15.231546211727817,2.6702880859375,0.419639110365086,15.714285714285714,93.8885157824043,700,5,11
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0510-15-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0510-15-45.png,512,512,0.43106767535209656,0.18292006850242615,0.28006482124328613,10.536938784645217,2.034759521484375,24.352264404296875,2.4028778076171875,71.21009826660156,14.0,1.708984375,0.635021431973329,24.553571428571427,93.91025641025641,448,4,11
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0510-3-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0510-3-45.png,512,512,0.48274385929107666,0.20973584055900574,0.27270618081092834,11.3391479164328,3.6060333251953125,38.39454650878906,2.8995513916015625,55.09986877441406,10.0,2.872467041015625,1.1840547296408368,30.54448871181939,86.45038167938931,753,9,23
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0510-39-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0510-39-45.png,512,512,0.49637866020202637,0.18966859579086304,0.23185954988002777,9.777879460737806,1.126861572265625,58.927154541015625,7.62786865234375,32.318115234375,12.649110640673518,6.09588623046875,0.30006001200240046,11.264080100125156,88.92166502785972,1598,6,18
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0510-4-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0510-4-0.png,512,512,0.4009726643562317,0.24355556070804596,0.20615991950035095,10.736820180509238,2.7225494384765625,9.316635131835938,2.342987060546875,85.61782836914062,8.48528137423857,2.41851806640625,2.44220123738196,55.20504731861199,89.55672426746807,634,15,35
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0510-41-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0510-41-45.png,512,512,0.5085703134536743,0.192735955119133,0.2469492405653,9.173232074772683,1.1516571044921875,41.36505126953125,7.806396484375,49.67689514160156,10.0,7.4462890625,0.6352619233776388,15.881147540983607,87.85678517776665,1952,13,31
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0510-56-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0510-56-45.png,512,512,0.5265871286392212,0.17928196489810944,0.2602183520793915,10.040199072227422,2.552032470703125,50.77552795410156,4.8015594482421875,41.870880126953125,14.0,3.215789794921875,0.6355763883371732,21.352313167259787,74.02885682574917,843,8,18
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-11-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-11-0.png,512,512,0.43940895795822144,0.2835722863674164,0.16554118692874908,13.64287983685918,14.595794677734375,12.964630126953125,1.5422821044921875,70.89729309082031,10.0,1.31988525390625,2.968093000247341,75.14450867052022,96.10983981693364,346,12,26
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-11-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-11-45.png,512,512,0.4730757772922516,0.21537530422210693,0.26685965061187744,11.535513775411838,1.885986328125,29.586029052734375,4.1095733642578125,64.41841125488281,14.0,2.727508544921875,0.371298616912652,16.783216783216783,92.8973277074543,715,4,12
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-14-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-14-0.png,512,512,0.44069504737854004,0.24864177405834198,0.13749907910823822,15.273320443667432,29.349136352539062,15.052032470703125,0.5924224853515625,55.00640869140625,8.94427190999916,0.5645751953125,3.219575016097875,74.32432432432432,84.39306358381504,148,5,11
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-14-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-14-45.png,512,512,0.45914819836616516,0.2014496922492981,0.26221853494644165,12.521776049637483,2.31781005859375,36.54747009277344,5.9673309326171875,55.167388916015625,12.165525060596439,4.428863525390625,0.5753372115323148,20.671834625322997,87.5369666244191,1161,9,24
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-2-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-2-0.png,512,512,0.4118199646472931,0.27399909496307373,0.10411392897367477,13.723427790808366,31.322097778320312,7.6854705810546875,0.7617950439453125,60.23063659667969,8.0,0.743865966796875,4.006009013520281,92.3076923076923,76.2993762993763,195,8,18
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-2-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-2-45.png,512,512,0.5126292705535889,0.19948576390743256,0.2798948884010315,10.978780009696072,3.01361083984375,47.0123291015625,0.0,49.97406005859375,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-634-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-634-0.png,512,512,0.36380019783973694,0.2596287429332733,0.10889323800802231,16.199209601003485,34.34867858886719,11.722564697265625,3.3573150634765625,50.571441650390625,8.246211251235321,3.643035888671875,1.4771048744460857,32.460732984293195,78.54526425954997,955,13,31
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-634-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-634-45.png,512,512,0.5369762778282166,0.1842593103647232,0.27782413363456726,9.90619037068787,3.23944091796875,49.52392578125,4.1614532470703125,43.07518005371094,11.661903789690601,3.34930419921875,1.0083417361811349,29.612756264236904,76.3157894736842,878,11,26
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-9-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-9-0.png,512,512,0.4515168368816376,0.2783326804637909,0.13036206364631653,16.26263368037659,29.193878173828125,14.154052734375,2.4505615234375,54.201507568359375,10.770329614269007,1.953125,1.4009962640099627,41.015625,85.18843120070115,512,9,21
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0519-9-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0519-9-45.png,512,512,0.43650901317596436,0.220770925283432,0.24676349759101868,13.345627315460538,1.1165618896484375,18.355178833007812,9.427642822265625,71.10061645507812,15.231546211727817,6.748199462890625,0.48555474629764506,18.654607122668175,94.0061332589908,1769,12,33
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0524-35-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0524-35-45.png,512,512,0.5363285541534424,0.18919572234153748,0.25293800234794617,11.554921030778855,0.849151611328125,32.24334716796875,7.628631591796875,59.27886962890625,12.165525060596439,5.893707275390625,0.5000500050005,15.533980582524272,92.1494143716366,1545,10,24
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0524-398-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0524-398-45.png,512,512,0.5639999508857727,0.18281427025794983,0.28286394476890564,8.423391006694139,2.809906005859375,25.805282592773438,7.3230743408203125,64.06173706054688,18.0,3.8299560546875,0.3125488357555868,12.94820717131474,70.93457943925233,1004,6,13
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0524-434-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0524-434-45.png,512,512,0.3627997636795044,0.2320147007703781,0.20342187583446503,14.186423572913045,1.9878387451171875,16.0491943359375,6.7279815673828125,75.2349853515625,12.0,5.2337646484375,0.6803878210580031,19.67930029154519,99.1000346140533,1372,12,27
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-16-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-16-0.png,512,512,0.31998011469841003,0.2634708285331726,0.018738199025392532,12.818794644360079,34.23042297363281,11.924362182617188,4.45098876953125,49.39422607421875,11.313708498984761,3.6468505859375,1.4569763455605074,44.97907949790795,65.11976047904191,956,17,43
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-16-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-16-45.png,512,512,0.5037110447883606,0.18286877870559692,0.0954151377081871,8.873516097767185,2.4768829345703125,55.33943176269531,2.5997161865234375,39.58396911621094,18.973665961010276,1.338958740234375,0.586940572267058,28.49002849002849,83.16831683168317,351,4,10
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-19-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-19-0.png,512,512,0.4525471329689026,0.24633975327014923,0.1213749423623085,14.678485617570194,11.800384521484375,15.119552612304688,1.44805908203125,71.63200378417969,7.211102550927978,1.560211181640625,3.4246575342465753,68.45965770171149,90.70270270270271,409,13,28
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-19-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-19-45.png,512,512,0.5258732438087463,0.18247072398662567,0.14144262671470642,11.64150452843659,2.4539947509765625,31.740951538085938,8.098983764648438,57.70606994628906,12.165525060596439,5.115509033203125,0.4710093730865244,18.642803877703205,92.05816554809843,1341,10,25
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-26-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-26-0.png,512,512,0.414543092250824,0.25833582878112793,0.04499569162726402,14.232975478754614,19.753646850585938,24.658203125,2.59246826171875,52.99568176269531,8.0,2.9449462890625,2.5014714537963507,56.994818652849744,75.98306110102844,772,17,44
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-26-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-26-45.png,512,512,0.5623214244842529,0.20236138999462128,0.08793223649263382,9.641491386971996,2.3746490478515625,48.114013671875,8.869171142578125,40.64216613769531,14.0,5.57708740234375,0.5161290322580645,21.887824897400822,86.5252854812398,1462,12,32
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-28-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-28-0.png,512,512,0.38398611545562744,0.26751354336738586,0.08797787874937057,13.504878539097346,18.3563232421875,26.671600341796875,7.5740814208984375,47.39799499511719,10.0,7.51495361328125,0.8562075044069504,24.873096446700508,71.84819339745256,1970,17,49
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-43-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-43-0.png,512,512,0.344963401556015,0.255748450756073,0.11727353185415268,14.539117895332762,15.642929077148438,21.685791015625,1.4621734619140625,61.2091064453125,8.48528137423857,1.46484375,2.6089225150013045,52.083333333333336,70.27972027972028,384,10,20
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-43-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-43-45.png,512,512,0.5473886728286743,0.2179163247346878,0.18729767203330994,12.966282856036573,2.69775390625,39.458465576171875,11.512374877929688,46.33140563964844,16.1245154965971,6.649017333984375,0.39762748931376124,18.359150889271373,83.39371980676329,1743,12,32
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-48-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-48-45.png,512,512,0.40348294377326965,0.20014603435993195,0.13272278010845184,10.813656037885996,4.0554046630859375,22.6348876953125,13.533401489257812,59.77630615234375,16.0,8.953094482421875,0.36643459142543056,17.469109501491264,84.59188127455259,2347,13,41
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-7-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-7-0.png,512,512,0.40309610962867737,0.2321701943874359,0.0816042423248291,13.864939869922544,12.4847412109375,19.6807861328125,3.9813995361328125,63.85307312011719,10.0,3.604888916015625,1.1497556769186548,35.97883597883598,69.52583910495471,945,12,34
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-0530-7-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-0530-7-45.png,512,512,0.40399083495140076,0.15456648170948029,0.11405276507139206,11.27023447311843,1.5636444091796875,17.571258544921875,7.7548980712890625,73.11019897460938,14.422205101855956,5.05828857421875,0.4919081115647597,19.607843137254903,87.42647058823529,1326,10,26
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1102-124-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1102-124-0.png,512,512,0.5094595551490784,0.13663367927074432,-0.015252760611474514,5.560103776173022,93.63975524902344,0.0,0.0,6.3602447509765625,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1102-124-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1102-124-45.png,512,512,0.5171636343002319,0.14272768795490265,0.0643463283777237,12.332067414770455,79.10575866699219,0.0,0.0,20.894241333007812,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1102-198-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1102-198-0.png,512,512,0.5107082724571228,0.12773588299751282,0.02612799033522606,9.043147562808665,84.67559814453125,0.0,0.0,15.32440185546875,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1102-198-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1102-198-45.png,512,512,0.5294333696365356,0.13831289112567902,0.02531188353896141,9.355128055263156,87.42866516113281,0.0,0.0,12.571334838867188,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1102-20-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1102-20-0.png,512,512,0.5367752313613892,0.13971106708049774,-0.030933083966374397,4.95303899461776,95.75424194335938,0.0,0.0,4.245758056640625,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1102-20-45.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1102-20-45.png,512,512,0.5297068953514099,0.16127251088619232,-0.005844369530677795,5.388865213197045,96.37870788574219,0.0,0.0,3.6212921142578125,,0.0,,,,0,0,0
NJAU,Source train,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/NJAU/2022-1110-20-0.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/NJAU/2022-1110-20-0.png,512,512,0.21739239990711212,0.1088886559009552,0.08529143035411835,9.280194498502782,66.94869995117188,0.0,0.0,33.051300048828125,,0.0,,,,0,0,0
